Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
SBIN,EQ,31-Aug-20,224.85,231.55,231.55,210.35,211.9,212,219.31,119990567,26315515802,562903,24560366,20.47
SBIN,EQ,01-Sep-20,212,213.1,218.9,211.2,218.7,218.1,215.58,75048317,16179224435,330635,10939215,14.58
SBIN,EQ,02-Sep-20,218.1,218.25,219,212.3,216.3,216.25,214.67,47608719,10220044448,224862,6554056,13.77
SBIN,EQ,03-Sep-20,216.25,217.5,218.25,212.3,213.3,213.15,214.54,38595597,8280306624,195109,9594317,24.86
SBIN,EQ,04-Sep-20,213.15,210,212.3,205.9,207.5,206.6,208.61,54435819,11356011018,261047,10083849,18.52
SBIN,EQ,07-Sep-20,206.6,207.5,209.65,205.4,208.25,207.9,207.62,35687677,7409441527,185712,3495554,9.79
SBIN,EQ,08-Sep-20,207.9,207.9,208.5,202.9,203.25,204.05,206.55,34147081,7052942373,168151,4865434,14.25
SBIN,EQ,09-Sep-20,204.05,201.1,201.4,192.5,195.7,194.85,195.68,72716962,14229000659,414595,19860833,27.31
SBIN,EQ,10-Sep-20,194.85,197.7,201.45,195.2,198.55,198.15,198.48,67790247,13455257099,305442,8109659,11.96
SBIN,EQ,11-Sep-20,198.15,198.55,203.85,197,203.7,202.7,199.89,48488142,9692316826,233409,5201360,10.73
SBIN,EQ,14-Sep-20,202.7,205.9,206.2,197.35,198.2,198.5,201.65,63606706,12826483295,299382,13449014,21.14
SBIN,EQ,15-Sep-20,198.5,199.9,201,197.1,199.8,200.15,199.05,51762796,10303432695,193091,12873389,24.87
SBIN,EQ,16-Sep-20,200.15,199.85,200.05,196.25,198,198.2,198.06,52407160,10379768431,348569,14578240,27.82
SBIN,EQ,17-Sep-20,198.2,197,198,195,195.7,195.45,196.19,41226058,8087951752,297990,11413746,27.69
SBIN,EQ,18-Sep-20,195.45,196,197.2,189.7,192.95,192.6,193.79,55286449,10713912926,263886,15739695,28.47
SBIN,EQ,21-Sep-20,192.6,193.05,193.5,184.25,185.4,185.8,188.77,57614739,10876016397,311832,15185227,26.36
SBIN,EQ,22-Sep-20,185.8,186.15,188.3,181.15,187,186.2,185.25,51216440,9487855529,278193,7158936,13.98
SBIN,EQ,23-Sep-20,186.2,188.15,188.95,181,184.15,183.8,184.03,44321881,8156548114,233546,7118706,16.06
SBIN,EQ,24-Sep-20,183.8,181.1,181.8,175.5,176.45,176.35,178.59,46115352,8235929439,286558,12700503,27.54
SBIN,EQ,25-Sep-20,176.35,179,182.75,176.15,182.25,182.2,179.71,46550618,8365426528,213017,7170816,15.4
SBIN,EQ,28-Sep-20,182.2,184,188.15,183.35,187.45,187.25,186.34,41921659,7811518828,195148,6606392,15.76
SBIN,EQ,29-Sep-20,187.25,188.5,188.95,183.25,185.3,185.05,185.23,35688939,6610753975,146100,3785103,10.61
SBIN,EQ,30-Sep-20,185.05,185.05,186.8,182.4,185.2,185.4,184.91,37642302,6960340646,159069,5421166,14.4
SBIN,EQ,01-Oct-20,185.4,187,191.2,186.9,190.2,190.3,189.71,43589041,8269381207,195571,7861957,18.04
SBIN,EQ,05-Oct-20,190.3,192,193.8,187.05,189.45,188.75,190.39,41694812,7938296341,184563,4440433,10.65
SBIN,EQ,06-Oct-20,188.75,191.1,192.1,188.3,191.7,191.6,190.22,31098807,5915542215,161429,3397274,10.92
SBIN,EQ,07-Oct-20,191.6,192.55,193.15,189.1,190.95,190.7,190.96,34578821,6603011330,150721,3793581,10.97
SBIN,EQ,08-Oct-20,190.7,191.35,195.8,190.55,191.6,191.5,193.41,43351954,8384655371,203970,8628169,19.9
SBIN,EQ,09-Oct-20,191.5,192,198.8,190.55,198.55,198.3,195.31,64908374,12677573594,277207,15862157,24.44
SBIN,EQ,12-Oct-20,198.3,199.7,205.95,197.25,199,198.7,201.34,69125880,13917638045,331018,9531119,13.79
SBIN,EQ,13-Oct-20,198.7,198.65,200,195.1,195.5,195.7,197.22,34949604,6892864749,182813,3878144,11.1
SBIN,EQ,14-Oct-20,195.7,194.05,200.9,193.05,199.1,200.05,196.49,40550062,7967741512,198041,6204348,15.3
SBIN,EQ,15-Oct-20,200.05,201,202.5,192,192.8,192.85,197.72,49184944,9724679563,238796,8926933,18.15
SBIN,EQ,16-Oct-20,192.85,194,196.75,191.6,195.7,195.95,194.69,36894938,7182953743,191841,3907003,10.59
SBIN,EQ,19-Oct-20,195.95,196.2,204.6,196.05,204,204,201.65,60223657,12143970660,323960,18100990,30.06
SBIN,EQ,20-Oct-20,204,201,204.35,200.7,202.95,203.05,202.74,39317197,7970974967,175146,5620943,14.3
SBIN,EQ,21-Oct-20,203.05,204.7,207.3,198.85,204,203.75,204.08,54516482,11125916903,248104,10918958,20.03
SBIN,EQ,22-Oct-20,203.75,201.9,204.6,201.1,203.6,203.3,203.1,33721761,6849008786,156779,4734176,14.04
SBIN,EQ,23-Oct-20,203.3,204,205.6,201.55,202.45,202.8,203.2,32708098,6646185986,143175,5408726,16.54
SBIN,EQ,26-Oct-20,202.8,202.7,204,195.6,197,196.7,199.33,45471498,9063790089,213023,9472379,20.83
SBIN,EQ,27-Oct-20,196.7,197.25,197.55,192.25,194.45,194.65,194.96,37802664,7370107441,177545,7079292,18.73
SBIN,EQ,28-Oct-20,194.65,195,195,189.05,190.5,190.45,191.54,46462213,8899258779,259437,13448807,28.95
SBIN,EQ,29-Oct-20,190.45,189.35,190.7,185.9,189.3,188.7,188.17,44823105,8434161791,238791,9344991,20.85
SBIN,EQ,30-Oct-20,188.7,189.35,192,186.15,189.9,189.25,189.11,41520135,7851736168,186311,5649029,13.61
SBIN,EQ,02-Nov-20,189.25,192.2,197.25,190.05,196,196.05,194.16,52600119,10212607734,254510,13993534,26.6
SBIN,EQ,03-Nov-20,196.05,198,205.8,197.6,204.35,204.75,202.38,69890201,14144561717,338507,20827276,29.8
SBIN,EQ,04-Nov-20,204.75,203.5,209,198.05,205.5,207,204.28,117577856,24018836837,486009,22915206,19.49
SBIN,EQ,05-Nov-20,207,216,221,214.75,218.5,218.65,218.33,138023646,30134264561,568119,42166870,30.55
SBIN,EQ,06-Nov-20,218.65,219,221.85,217.05,218.1,219.2,219.15,73147085,16030127116,292489,17965797,24.56
SBIN,EQ,09-Nov-20,219.2,222.5,222.65,217.05,219.6,219.5,219.29,60359458,13236456721,250337,15432813,25.57
SBIN,EQ,10-Nov-20,219.5,223.1,235,223,232,231.7,229.3,135294550,31022815639,595627,43102126,31.86
SBIN,EQ,11-Nov-20,231.7,232.75,239.35,227.75,234.5,234.2,234.23,107094861,25084920764,449281,25884184,24.17
SBIN,EQ,12-Nov-20,234.2,233.2,233.35,225.65,227.05,226.8,229.08,58859905,13483904990,308734,13767236,23.39
SBIN,EQ,13-Nov-20,226.8,225,230.65,220.1,230.6,229.45,225.16,70676525,15913507649,301034,12034960,17.03
SBIN,EQ,14-Nov-20,229.45,232,232.9,227.75,228.05,229.65,230.98,7753219,1790815411,73521,2345791,30.26
SBIN,EQ,17-Nov-20,229.65,231.85,241.6,231,241.35,240.2,237.24,80501583,19098108753,338168,33754763,41.93
SBIN,EQ,18-Nov-20,240.2,239.4,253,237.9,252.6,252,246.44,104514060,25755962168,481980,26494834,25.35
SBIN,EQ,19-Nov-20,252,248,251.8,239,239.5,239.75,245.83,82284278,20227602703,402167,14617497,17.76
SBIN,EQ,20-Nov-20,239.75,241.5,245.4,233.95,242,242.75,239.89,84411129,20249412552,371175,7680402,9.1
SBIN,EQ,23-Nov-20,242.75,243.5,246.15,238.1,238.6,238.7,240.76,57538324,13852948130,258879,7663237,13.32
SBIN,EQ,24-Nov-20,238.7,240.5,245,239.5,244.4,243.85,241.91,47636611,11523891299,238186,10573973,22.2
SBIN,EQ,25-Nov-20,243.85,245.45,249.9,241.6,243,243,246.09,74767232,18399328360,306740,10185429,13.62
SBIN,EQ,26-Nov-20,243,244,246.25,240.15,245.75,245.45,243.28,64248318,15630054754,241631,14919885,23.22
SBIN,EQ,27-Nov-20,245.45,245.45,246.25,242.05,244.2,244.25,243.85,54355703,13254883891,222385,15981860,29.4
SBIN,EQ,01-Dec-20,244.25,245,248.95,244.25,247.65,248.05,246.58,37003272,9124277406,186048,9607134,25.96
SBIN,EQ,02-Dec-20,248.05,248.35,250.85,244.1,246.55,246.95,247.75,56723083,14052937534,221604,13306764,23.46
SBIN,EQ,03-Dec-20,246.95,249.3,259,248,256.4,256.3,255.15,79266442,20224723033,361390,17214792,21.72
SBIN,EQ,04-Dec-20,256.3,257,264.35,253.55,264.05,263.5,259.18,79252024,20540875200,332166,16466782,20.78
SBIN,EQ,07-Dec-20,263.5,263.8,271.45,263,269.5,269.6,267.33,76053084,20331616535,298030,27751256,36.49
SBIN,EQ,08-Dec-20,269.6,270.95,273.7,265.25,270.75,271.9,269.92,65617502,17711550023,288470,17627985,26.86
SBIN,EQ,09-Dec-20,271.9,272.1,274.9,269.2,270.25,270.35,271.89,48495641,13185424470,224768,12794767,26.38
SBIN,EQ,10-Dec-20,270.35,269,271,265.55,270,269.55,267.91,38676657,10362014087,191259,7139680,18.46
SBIN,EQ,11-Dec-20,269.55,270.05,276.25,270.05,272.5,272.45,273.03,50255223,13720952520,219426,16618912,33.07
SBIN,EQ,14-Dec-20,272.45,274,276.15,272.35,274.25,274.2,274.69,31946501,8775317447,200577,8886488,27.82
SBIN,EQ,15-Dec-20,274.2,274.05,274.05,268.15,270.55,270.65,270.4,34890948,9434599246,207937,8591467,24.62
SBIN,EQ,16-Dec-20,270.65,272.8,273.65,268.5,269.35,269.4,270.58,24844177,6722276270,150489,4406059,17.73
SBIN,EQ,17-Dec-20,269.4,270,272.15,266.7,267.35,267.7,269.19,25904699,6973309848,146174,4320467,16.68
SBIN,EQ,18-Dec-20,267.7,267.7,271.95,265,271.35,271.45,268.3,29816205,7999717686,159604,5872798,19.7
SBIN,EQ,21-Dec-20,271.45,268.45,269,251.05,254.1,254.7,260.31,55160758,14358884778,311254,14528986,26.34
SBIN,EQ,22-Dec-20,254.7,254.8,258.7,248.25,257.15,257.45,254.2,51189571,13012282127,288750,10781372,21.06
SBIN,EQ,23-Dec-20,257.45,256.95,263.9,255.6,263,263,261.14,29056404,7587914569,171296,4792004,16.49
SBIN,EQ,24-Dec-20,263,265,268.85,264.65,266.85,266.85,267.02,28585509,7632821263,167695,6820426,23.86
SBIN,EQ,28-Dec-20,266.85,268.75,276,268,275.75,275.2,272.23,36870242,10037366708,203967,9995425,27.11
SBIN,EQ,29-Dec-20,275.2,276.3,279.9,274.7,277.75,277.9,277.56,45032526,12499251234,237470,12390520,27.51
SBIN,EQ,30-Dec-20,277.9,278,278.7,272.5,275.5,276.9,275.47,30971894,8531681482,163939,6530230,21.08
SBIN,EQ,31-Dec-20,276.9,275,277.25,272.6,274.4,274.95,275.29,29467966,8112160542,183603,8782576,29.8
SBIN,EQ,01-Jan-21,274.95,274.9,280,274.4,279.05,279.4,278.33,24531791,6827968258,141601,4783442,19.5
SBIN,EQ,04-Jan-21,279.4,281.85,283.9,277.75,281.1,281.05,281.41,31450608,8850464058,171760,6521226,20.73
SBIN,EQ,05-Jan-21,281.05,278.05,282.45,277,281.4,281.75,279.69,27393072,7661574304,155149,4984903,18.2
SBIN,EQ,06-Jan-21,281.75,283,289.15,281.4,283.9,285.05,285.76,40765708,11649073628,224327,6201351,15.21
SBIN,EQ,07-Jan-21,285.05,289,291.8,287,288,287.7,289.15,30546600,8832501855,183684,8560453,28.02
SBIN,EQ,08-Jan-21,287.7,290.1,291.4,285.2,285.9,286,288.25,32543357,9380501389,169736,7276745,22.36
SBIN,EQ,11-Jan-21,286,288,288.2,279.6,282.8,282.5,282.5,29703173,8391026797,209864,8900394,29.96
SBIN,EQ,12-Jan-21,282.5,280,293.85,277.9,293.2,292.5,286.89,44307145,12711419183,275857,14782759,33.36
SBIN,EQ,13-Jan-21,292.5,296,308,294.5,305.95,306.8,301.17,78042133,23503978223,413038,15723571,20.15
SBIN,EQ,14-Jan-21,306.8,306.7,309.25,303.8,307.7,307.25,307.16,40123498,12324150078,244731,11711561,29.19
SBIN,EQ,15-Jan-21,307.25,306.8,310.9,301.3,303.95,303.85,306.2,35307601,10811333842,277615,7294222,20.66
SBIN,EQ,18-Jan-21,303.85,303.5,308.65,292.2,292.45,294.45,299.23,54969750,16448326414,332808,14155561,25.75
SBIN,EQ,19-Jan-21,294.45,297.65,302.5,296.4,298.4,298.6,299.11,35803901,10709241853,226098,10094694,28.19
SBIN,EQ,20-Jan-21,298.6,298.8,304.7,296.85,302.2,302.55,301.07,33759304,10163981892,215324,7439506,22.04
SBIN,EQ,21-Jan-21,302.55,304,305.15,291.5,296.8,294.85,300.2,29995203,9004513072,214429,6169577,20.57
SBIN,EQ,22-Jan-21,294.85,295.5,298,282.4,284.4,283.7,289.3,44440810,12856679881,287829,12528656,28.19
SBIN,EQ,25-Jan-21,283.7,284.5,288,277.05,281,280.95,283.38,34034630,9644829101,246225,6123604,17.99
SBIN,EQ,27-Jan-21,280.95,280.2,284.85,272.7,275,275.65,278.67,39211107,10926769348,275743,9156487,23.35
SBIN,EQ,28-Jan-21,275.65,271.9,283.35,269.5,282.9,282.35,277.04,48717297,13496676253,280797,11729218,24.08
SBIN,EQ,29-Jan-21,282.35,285.6,290.65,279.1,281.75,282.1,283.48,42300984,11991282593,257824,9905258,23.42
SBIN,EQ,01-Feb-21,282.1,285.1,313.9,282.75,313,310.7,300.59,103414068,31085667893,571788,29428379,28.46
SBIN,EQ,02-Feb-21,310.7,315,337.4,315,331.4,333.1,325.89,121434166,39573855924,696797,32088704,26.42
SBIN,EQ,03-Feb-21,333.1,333.75,339.9,325.8,335.75,335.95,334.1,66420168,22190882737,464739,13550924,20.4
SBIN,EQ,04-Feb-21,335.95,334.4,358,331.1,357.95,355.1,343.11,145203439,49821324983,799597,26685044,18.38
SBIN,EQ,05-Feb-21,355.1,387,408.35,385.15,395,393.1,397.71,214955688,85490825741,1155236,40372151,18.78
SBIN,EQ,08-Feb-21,393.1,398,407.8,394.75,395.85,397.05,400.46,79389205,31791940012,577218,17607498,22.18
SBIN,EQ,09-Feb-21,397.05,396.75,403.5,389,393.6,394.8,396.65,63869990,25334226191,473516,11998829,18.79
SBIN,EQ,10-Feb-21,394.8,394.05,397.9,388,393.15,392.25,392.67,54163507,21268236420,395057,11147782,20.58
SBIN,EQ,11-Feb-21,392.25,391.8,396.95,388.25,390.9,390.15,391.61,36392708,14251581160,263431,5317852,14.61
SBIN,EQ,12-Feb-21,390.15,391,399.35,385.55,392.95,393.15,392.34,53589755,21025151735,406441,7559236,14.11
SBIN,EQ,15-Feb-21,393.15,397.5,409.45,395.7,409,406.95,403.08,56608937,22817866648,439746,14664959,25.91
SBIN,EQ,16-Feb-21,406.95,412,415.75,400.3,402.9,402.35,407.39,80365431,32739856843,574557,17910995,22.29
SBIN,EQ,17-Feb-21,402.35,403,414.85,400.15,413.4,411.75,410.54,74161370,30446129688,499222,13131429,17.71
SBIN,EQ,18-Feb-21,411.75,425.05,427.7,413.7,415.25,415.2,419.02,67154539,28138820418,583049,15846238,23.6
SBIN,EQ,19-Feb-21,415.2,415,415,395,400.6,399.55,405.06,66155518,26797082796,479710,15537879,23.49
SBIN,EQ,22-Feb-21,399.55,400.6,401,385.65,387.95,389.5,392.32,52535049,20610338695,443311,12001053,22.84
SBIN,EQ,23-Feb-21,389.5,392,399.7,389,395.6,395.6,395.45,45462768,17978202667,342766,10717389,23.57
SBIN,EQ,24-Feb-21,395.6,397,410.5,395.2,407.7,406.25,404.08,39632090,16014688400,340087,10700242,27
SBIN,EQ,25-Feb-21,406.25,411,414.9,406.55,407.4,407.25,410.68,46988836,19297289931,355281,10886628,23.17
SBIN,EQ,26-Feb-21,407.25,399.5,401,387,391.25,390.15,393.88,64450414,25385862095,536209,21480283,33.33
SBIN,EQ,01-Mar-21,390.15,395.1,397.7,391,395.2,394.95,394.72,29677890,11714476577,245987,5855389,19.73
SBIN,EQ,02-Mar-21,394.95,395,399.55,390.55,394.8,394.2,394.42,30534337,12043348694,249193,7102687,23.26
SBIN,EQ,03-Mar-21,394.2,396.5,408.9,396,404.7,405.05,404.09,46268223,18696486626,326940,13944550,30.14
SBIN,EQ,04-Mar-21,405.05,398.7,403.5,394.45,396.8,395.65,399.48,43603653,17418974266,285942,17521078,40.18
SBIN,EQ,05-Mar-21,395.65,395,395,378.1,385.35,383.65,384.66,72179228,27764314248,599426,22896856,31.72
SBIN,EQ,08-Mar-21,383.65,388.45,393.4,386.05,390.1,389.6,389.52,39147858,15248977634,297783,11421277,29.17
SBIN,EQ,09-Mar-21,389.6,393.45,394.9,382.25,387.9,387.6,389.13,28054083,10916775125,220873,4544944,16.2
SBIN,EQ,10-Mar-21,387.6,391.1,393,385.7,388.2,387.7,388.21,22677399,8803497252,187380,6294280,27.76
SBIN,EQ,12-Mar-21,387.7,391.7,393.2,377.5,381.1,381.1,385.33,35336355,13616221812,296998,10146190,28.71
SBIN,EQ,15-Mar-21,381.1,382.5,386,369.35,385.6,383.9,375.54,42722976,16044328007,414882,9545797,22.34
SBIN,EQ,16-Mar-21,383.9,385.6,387.85,376.1,378.9,378.55,380.21,38196452,14522681456,300656,8488656,22.22
SBIN,EQ,17-Mar-21,378.55,378.2,379.65,366.05,366.9,368.15,373.37,33143064,12374760127,298083,8835143,26.66
SBIN,EQ,18-Mar-21,368.15,371.5,375,361.1,368.2,367.1,368.98,39405038,14539539833,285769,10367862,26.31
SBIN,EQ,19-Mar-21,367.1,363.95,372.9,357.25,372.4,371.15,366.26,60309145,22088637778,400389,18704924,31.02
SBIN,EQ,22-Mar-21,371.15,372,372.8,363.5,367.6,367,367.73,28461974,10466193187,242100,6057167,21.28
SBIN,EQ,23-Mar-21,367,368.7,377.95,367.05,372.3,372.7,372.08,41032380,15267204771,304725,9512982,23.18
SBIN,EQ,24-Mar-21,372.7,368.5,369.05,358.65,360.1,359.85,363.63,42318999,15388574652,385721,12800434,30.25
SBIN,EQ,25-Mar-21,359.85,360,360.85,345.2,356.3,355.2,353.03,57495003,20297200346,438853,15832997,27.54
SBIN,EQ,26-Mar-21,355.2,360,362,354.55,358.5,357.2,358.14,40718848,14583200892,407233,9493663,23.32
SBIN,EQ,30-Mar-21,357.2,360.1,364.3,356.3,360.5,360.8,360.57,39407496,14209235600,340842,11452061,29.06
SBIN,EQ,31-Mar-21,360.8,360.3,367.85,357.95,364.5,364.3,363.98,38651025,14068275303,298129,7195064,18.62
SBIN,EQ,01-Apr-21,364.3,367.7,371.9,363.1,370.95,370.65,367.07,31883453,11703603342,201211,6113330,19.17
SBIN,EQ,05-Apr-21,370.65,367.5,369.2,349.05,354,353.55,355.21,51743981,18379797141,382160,12654477,24.46
SBIN,EQ,06-Apr-21,353.55,355.7,357,349.3,350.95,350.55,353.1,44147709,15588499052,273760,10561018,23.92
SBIN,EQ,07-Apr-21,350.55,351.25,363.2,347.6,358.2,358.55,358.22,48023602,17203160039,323113,7394333,15.4
SBIN,EQ,08-Apr-21,358.55,361,363.3,354.3,355.95,355.6,358.65,33370259,11968110091,221845,6728742,20.16
SBIN,EQ,09-Apr-21,355.6,354.4,364.5,351.2,352.95,353,357.3,46473100,16604696682,303846,9543337,20.54
SBIN,EQ,12-Apr-21,353,344,344,322.55,330.7,328.85,329.89,75501713,24907319138,579319,20168862,26.71
SBIN,EQ,13-Apr-21,328.85,332,342.25,330.5,341.25,341,336.4,49773360,16743865803,319183,10870967,21.84
SBIN,EQ,15-Apr-21,341,342.1,347.55,336.1,342.55,342.7,341.7,52992349,18107434663,325566,10616930,20.03
SBIN,EQ,16-Apr-21,342.7,343,345.5,338.65,339.55,339.9,342.01,37766793,12916560525,237384,8246382,21.84
SBIN,EQ,19-Apr-21,339.9,327.15,332.05,321.3,330.45,331.15,326.36,53304377,17396345606,396759,11353181,21.3
SBIN,EQ,20-Apr-21,331.15,335.1,339.9,326.7,329.4,329.5,333.65,41296147,13778454560,248595,6958070,16.85
SBIN,EQ,22-Apr-21,329.5,326,337.65,323.3,336.25,336.65,332.72,49105833,16338311320,279445,9812058,19.98
SBIN,EQ,23-Apr-21,336.65,331.65,339.9,331.65,335.4,336.45,336.47,44223940,14879885720,272666,6584986,14.89
SBIN,EQ,26-Apr-21,336.45,339.25,347.45,339.25,344.8,344.3,345.26,49234985,16998735563,306217,11962001,24.3
SBIN,EQ,27-Apr-21,344.3,344,354.95,342.4,354.2,353.05,349.42,46003023,16074590034,293357,9882201,21.48
SBIN,EQ,28-Apr-21,353.05,357,364.3,356.05,362.9,363.4,361.63,56696255,20503130462,337002,13430042,23.69
SBIN,EQ,29-Apr-21,363.4,365,369.95,355.5,357.45,359.4,361.26,63692926,23009457095,348461,10008961,15.71
SBIN,EQ,30-Apr-21,359.4,353.45,362.5,350.45,352.3,353.5,357.11,53832840,19224079313,296959,13261927,24.64
SBIN,EQ,03-May-21,353.5,349.6,352.5,341.4,351.45,350.6,347.45,43691860,15180552161,313847,5977717,13.68
SBIN,EQ,04-May-21,350.6,355,362.9,350.2,351.1,351.5,357.53,57749307,20647019838,342742,7751821,13.42
SBIN,EQ,05-May-21,351.5,356.5,357.45,348,356.45,355.4,354.45,40872501,14487350217,244000,3677289,9
SBIN,EQ,06-May-21,355.4,358,359.35,350.55,355.85,355.55,354.51,36294427,12866726597,217872,5372879,14.8
SBIN,EQ,07-May-21,355.55,357.5,362,353,358,358.25,357.21,38357618,13701812427,224225,7401375,19.3
SBIN,EQ,10-May-21,358.25,360.5,367,358.8,362.3,361.7,362.87,41739324,15146084237,260322,10373731,24.85
SBIN,EQ,11-May-21,361.7,356.85,366.4,354.75,364.1,364.65,362.8,41892770,15198570076,229841,9050630,21.6
SBIN,EQ,12-May-21,364.65,362.8,373.5,361.9,367.75,367.7,368.18,53436590,19674521565,320184,10486191,19.62
SBIN,EQ,14-May-21,367.7,370,372.5,359.55,360.6,360.45,365.59,51722170,18909331521,358985,11019052,21.3
SBIN,EQ,17-May-21,360.45,364.4,385.2,363.65,384.45,383.1,376.9,106555796,40161188121,654529,26972040,25.31
SBIN,EQ,18-May-21,383.1,390,392.55,380.05,382.95,382.25,385.07,70917710,27308236302,483711,14714918,20.75
SBIN,EQ,19-May-21,382.25,382,389.5,381.2,384.4,384.4,385.63,48189573,18583464470,346200,13556510,28.13
SBIN,EQ,20-May-21,384.4,387,387.8,382,386.8,384.55,384.42,42898608,16491290794,331759,12671274,29.54
SBIN,EQ,21-May-21,384.55,390,404.4,378,404,401.2,393.52,192810772,75874786468,1121959,33084922,17.16
SBIN,EQ,24-May-21,401.2,417,419.2,405.3,411,412.05,411.75,142964052,58865553602,846514,41331140,28.91
SBIN,EQ,25-May-21,412.05,415.1,415.5,408.5,414.1,412.35,411.05,56048127,23038372269,348160,14690982,26.21
SBIN,EQ,26-May-21,412.35,413.8,418.75,410.8,412,413.55,415.44,52357719,21751281757,339506,10006905,19.11
SBIN,EQ,27-May-21,413.55,413.7,429.1,412,426.8,425.2,419.8,73392997,30810699445,442431,20494556,27.92
SBIN,EQ,28-May-21,425.2,430.5,433.65,420.05,422,422.05,426.46,65137568,27778684366,423239,14625129,22.45
SBIN,EQ,31-May-21,422.05,421,426,418,424.5,424.35,422.9,38291043,16193457741,275082,6360521,16.61
SBIN,EQ,01-Jun-21,424.35,426.05,435.35,425.6,432.55,432.55,430.82,59299647,25547200109,442654,13242056,22.33
SBIN,EQ,02-Jun-21,432.55,430.8,437.95,429.15,437.2,437.25,434.97,38657806,16814912362,307884,10906691,28.21
SBIN,EQ,03-Jun-21,437.25,437,441.95,433.5,439.05,439.65,437.3,38909199,17015052405,281959,12855035,33.04
SBIN,EQ,04-Jun-21,439.65,437.5,441.9,431.75,434.3,433.6,436.25,36898769,16097084118,331404,9568540,25.93
SBIN,EQ,07-Jun-21,433.6,435.1,437.4,430.8,431.3,432.25,434.78,20201197,8783035451,174837,6487715,32.12
SBIN,EQ,08-Jun-21,432.25,432.25,432.5,424,427.4,427.2,427.47,31113823,13300300385,247824,9816376,31.55
SBIN,EQ,09-Jun-21,427.2,427.5,432.3,418.2,421.95,421.45,426.58,27784834,11852490465,241080,6008214,21.62
SBIN,EQ,10-Jun-21,421.45,424.9,433.3,422.4,432.4,432.25,428.67,27397712,11744708248,211924,7523211,27.46
SBIN,EQ,11-Jun-21,432.25,434.85,435.5,425.25,429.4,429.6,430.04,26831924,11538698029,211915,6400469,23.85
SBIN,EQ,14-Jun-21,429.6,427,432.45,416.7,430,430.35,424.94,30106015,12793122959,279081,8165857,27.12
SBIN,EQ,15-Jun-21,430.35,429.2,432.8,428,429.2,429.5,430.4,16413658,7064487784,162940,3299558,20.1
SBIN,EQ,16-Jun-21,429.5,428,432.75,425,425.6,425.95,428.25,19701175,8436971969,167477,4064252,20.63
SBIN,EQ,17-Jun-21,425.95,421,425.95,416.6,419.7,420.25,421.98,23048331,9726010020,218316,6472192,28.08
SBIN,EQ,18-Jun-21,420.25,423.9,423.9,402.65,414.5,412.9,410.77,45748727,18792431091,482106,12706247,27.77
SBIN,EQ,21-Jun-21,412.9,406.35,421,400.5,419.1,419.75,411.51,33128978,13632973917,300583,6731788,20.32
SBIN,EQ,22-Jun-21,419.75,423,425.45,417.3,418.25,418.65,422.18,28442965,12008122744,238271,9392524,33.02
SBIN,EQ,23-Jun-21,418.65,421.1,424.75,415,418.8,418.85,420.54,27564829,11592034058,219929,4961124,18
SBIN,EQ,24-Jun-21,418.85,420.35,422.75,416.3,418.25,417.2,419.42,19214547,8058956891,171615,4841128,25.2
SBIN,EQ,25-Jun-21,417.2,421,431,419.05,428.65,428.8,426.03,29886797,12732649206,237815,8914078,29.83
SBIN,EQ,28-Jun-21,428.8,430.7,433.15,424.55,426.45,426.75,427.91,29370660,12568132008,226087,9818539,33.43
SBIN,EQ,29-Jun-21,426.75,427.5,428.95,420.55,421.4,421.5,423.98,22275961,9444511274,199410,8437375,37.88
SBIN,EQ,30-Jun-21,421.5,423,424.9,418.3,419,419.2,422.01,18337773,7738632819,166062,4722649,25.75
SBIN,EQ,01-Jul-21,419.2,420.3,423.7,417.15,421.2,420.4,420.97,16161469,6803546371,146987,3289674,20.36
SBIN,EQ,02-Jul-21,420.4,420.3,425.4,419,424.8,424.4,422.72,16423811,6942676156,150826,4269757,26
SBIN,EQ,05-Jul-21,424.4,426.5,434.5,424.25,433.7,432.65,428.55,16483761,7064127127,153743,5660728,34.34
SBIN,EQ,06-Jul-21,432.65,431.7,436.5,428.2,429.3,429.75,433.45,20195278,8753557667,209939,5413566,26.81
SBIN,EQ,07-Jul-21,429.75,429.35,434,427.55,433,432.85,431,14473774,6238135698,130765,3715611,25.67
SBIN,EQ,08-Jul-21,432.85,432.8,435.4,422.1,424.5,424.45,429.03,21433043,9195494003,215558,5669467,26.45
SBIN,EQ,09-Jul-21,424.45,425,427.5,421.05,423.8,423.75,423.87,16844494,7139880274,158445,4397446,26.11
SBIN,EQ,12-Jul-21,423.75,426.5,430.25,424.6,427.6,427.45,427.88,12886781,5513982123,130234,3100116,24.06
SBIN,EQ,13-Jul-21,427.45,430,431.8,428.3,428.85,429.1,429.95,12831125,5516710771,116776,4276395,33.33
SBIN,EQ,14-Jul-21,429.1,429,432.3,426.4,431.2,431.05,429.74,12767351,5486702600,157944,4429592,34.69
SBIN,EQ,15-Jul-21,431.05,432.7,432.95,429.65,431.65,431.7,431.53,11030732,4760106624,126999,3378724,30.63
SBIN,EQ,16-Jul-21,431.7,432,432.5,427.45,430.6,430,429.67,8713863,3744068937,86998,2161111,24.8
